record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,reporting_delay_days,complaints_count,supply_delay_days,anomaly_flag,predicted_anomaly,anomaly_score,anomaly_prediction_correct
ES-006560,2026-08-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 1,0.777,3,2,4,0,0,-0.21229890561749293,True
ES-006528,2026-08-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 6,0.7516,5,1,2,0,0,-0.1849831627515241,True
ES-006496,2026-08-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 5,0.6804,4,5,2,0,0,-0.18469188982273754,True
ES-006432,2026-08-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 3,0.7437,6,1,11,0,0,-0.14100266117615085,True
ES-006400,2026-08-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 2,0.6763,3,5,8,0,0,-0.18163280623400296,True
ES-006368,2026-08-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 1,0.7742,4,4,5,0,0,-0.21672100465768007,True
ES-007680,2026-08-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 6,0.6408,6,4,3,0,0,-0.1976609740749266,True
ES-007648,2026-08-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 5,0.6624,7,2,5,0,0,-0.20485286835703526,True
ES-007616,2026-08-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 4,0.6327,3,3,9,0,0,-0.17099324810937921,True
ES-007584,2026-08-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 3,0.6868,4,4,5,0,0,-0.21870760940455386,True
ES-006656,2026-08-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 4,0.7247,0,1,3,0,0,-0.1151883641420049,True
ES-007424,2026-08-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 4,0.8072,2,3,4,0,0,-0.19689123526799446,True
ES-000512,2026-08-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 4,0.798,5,1,3,0,0,-0.19269786917923348,True
ES-005312,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 4,0.8466,3,3,8,0,0,-0.17343745563114082,True
ES-003072,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 6,0.6894,7,4,3,0,0,-0.20220640176861893,True
ES-001760,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 1,0.6909,4,5,5,0,0,-0.20938568771043403,True
ES-001792,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 2,0.6799,4,4,5,0,0,-0.21798643802185796,True
ES-007392,2026-08-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 3,0.7303,4,2,5,0,0,-0.22222394453995242,True
ES-007360,2026-08-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 2,0.6537,4,3,4,0,0,-0.21429238381174764,True
ES-007328,2026-08-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 1,0.6958,7,1,4,0,0,-0.19297335422312867,True
ES-007104,2026-08-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 6,0.7201,8,2,5,0,0,-0.20095775604411537,True
ES-007072,2026-08-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 5,0.8378,2,1,4,0,0,-0.17090356119383449,True
ES-007040,2026-08-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 4,0.6809,8,3,4,0,0,-0.20139506859863693,True
ES-007008,2026-08-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 3,0.7596,3,2,4,0,0,-0.21597356222065012,True
ES-006976,2026-08-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 2,0.6669,6,4,3,0,0,-0.20601769614713916,True
ES-006944,2026-08-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 1,0.5746,3,3,7,0,0,-0.16170408307569234,True
ES-005280,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 3,0.7409,5,3,1,0,0,-0.18093804223218912,True
ES-005760,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 6,0.8116,2,2,6,0,0,-0.19381061751552559,True
ES-005696,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 4,0.7484,4,3,8,0,0,-0.21168153980441545,True
ES-005664,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 3,0.7047,4,1,8,0,0,-0.1866273645750749,True
ES-005632,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 2,0.6645,7,7,4,0,0,-0.13786832162670637,True
ES-005600,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 1,0.7274,2,3,10,0,0,-0.1611075967767306,True
ES-004800,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 6,0.751,7,1,6,0,0,-0.1948728613533247,True
ES-004768,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 5,0.702,6,3,3,0,0,-0.21666591613868752,True
ES-004736,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 4,0.7876,4,2,4,0,0,-0.21654373742492083,True
ES-004704,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 3,0.797,7,0,4,0,0,-0.14524234372512906,True
ES-004672,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 2,0.7264,3,3,5,0,0,-0.2202776519399765,True
ES-004640,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 1,0.7734,5,3,3,0,0,-0.21717941130675456,True
ES-005376,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 6,0.8709,6,2,6,0,0,-0.17512214062077397,True
ES-005344,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 5,0.6362,4,2,5,0,0,-0.20116549392413613,True
ES-005728,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 5,0.8255,3,5,6,0,0,-0.18281688859915918,True
ES-007552,2026-08-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 2,0.7809,1,2,4,0,0,-0.172501239496561,True
ES-005472,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 3,0.6047,4,1,7,0,0,-0.16019536017369984,True
ES-005216,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 1,0.6329,3,5,8,0,0,-0.16469660589412682,True
ES-005120,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 4,0.5543,7,3,2,0,0,-0.13297381734238384,True
ES-005088,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 3,0.6785,4,3,4,0,0,-0.2209189463278805,True
ES-005056,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 2,0.6234,11,3,9,0,0,-0.09980002424316697,True
ES-005024,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 1,0.735,7,4,3,0,0,-0.2014892447802753,True
ES-004992,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 6,0.7117,6,4,8,0,0,-0.20488314519557888,True
ES-004960,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 5,0.7164,3,4,3,0,0,-0.20647029721809135,True
ES-004928,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 4,0.7412,2,0,7,0,0,-0.1317003539383902,True
ES-004896,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 3,0.7543,12,4,8,0,0,-0.10310832683662474,True
ES-004864,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 2,0.8182,5,5,6,0,0,-0.18859001228131034,True
ES-004832,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 1,0.7464,6,2,0,0,0,-0.1460886674943821,True
ES-006144,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 6,0.6657,4,3,6,0,0,-0.22185270793186007,True
ES-006112,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 5,0.7965,4,2,10,0,0,-0.1691124649851875,True
ES-005440,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 2,0.7552,27,0,5,1,1,0.013092293608662597,True
ES-006272,2026-08-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 4,0.7545,3,1,10,0,0,-0.1519004911147565,True
ES-006016,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 2,0.6818,7,1,4,0,0,-0.1901510166843619,True
ES-005984,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 1,0.6459,7,7,7,0,0,-0.12720117332454078,True
ES-005952,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 6,0.7099,3,5,6,0,0,-0.1998306262924558,True
ES-005920,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 5,0.8472,1,1,8,0,0,-0.109956564608236,True
ES-005888,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 4,0.7239,6,1,3,0,0,-0.1965097571944039,True
ES-005856,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 3,0.7442,4,1,7,0,0,-0.19889124859246782,True
ES-005824,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 2,0.7683,10,2,6,0,0,-0.1686475398109677,True
ES-005792,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 1,0.6356,4,5,7,0,0,-0.18598317502805095,True
ES-005568,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 6,0.7524,9,4,2,0,0,-0.15273683981066027,True
ES-005536,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 5,0.7417,3,4,6,0,0,-0.21056804082040936,True
ES-005504,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 4,0.7996,6,3,11,0,0,-0.15016777682400811,True
ES-000576,2026-08-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 6,0.8301,7,2,4,0,0,-0.18760072432722824,True
ES-006080,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 4,0.7408,3,3,2,0,0,-0.19889757020387122,True
ES-005408,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 1,0.5443,11,5,3,0,0,-0.054231844582032895,True
ES-002688,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 6,0.7656,2,3,1,0,0,-0.15834498477237036,True
ES-002656,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 5,0.7644,0,4,6,0,0,-0.13245433468057927,True
ES-005184,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 6,0.719,6,2,5,0,0,-0.2204893917665578,True
ES-005152,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 5,0.6554,5,2,8,0,0,-0.19455066561819584,True
ES-002624,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 4,0.6358,4,4,8,0,0,-0.1878112100016971,True
ES-002592,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 3,0.6701,4,4,6,0,0,-0.21512968502462448,True
ES-002560,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 2,0.8517,5,2,4,0,0,-0.19648621604645644,True
ES-002528,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 1,0.6656,4,6,6,0,0,-0.18578839400195796,True
ES-001728,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 6,0.7497,5,3,8,0,0,-0.21024009245333086,True
ES-001696,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 5,0.8671,3,1,4,0,0,-0.16302799270159313,True
ES-001664,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 4,0.9398,3,5,3,0,0,-0.08512118396958601,True
ES-001632,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 3,0.7957,2,2,1,0,0,-0.15478359007076975,True
ES-001600,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 2,0.7025,5,2,8,0,0,-0.20366212559282992,True
ES-001568,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 1,0.6778,8,2,3,0,0,-0.18406208835758686,True
ES-002304,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 6,0.7569,4,3,6,0,0,-0.2245472250211124,True
ES-002272,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 5,0.5824,7,3,9,0,0,-0.14808070949453217,True
ES-002240,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 4,0.5942,11,9,4,0,0,-0.00722093193951312,True
ES-002208,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 3,0.8015,4,1,2,0,0,-0.17483998662918654,True
ES-002176,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 2,0.619,8,4,6,0,0,-0.17703343493757828,True
ES-002144,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 1,0.809,0,2,9,0,0,-0.1008203078511738,True
ES-002112,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 6,0.7986,4,2,9,0,0,-0.18346416485170225,True
ES-002080,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 5,0.6895,2,3,2,0,0,-0.18051595372702883,True
ES-002048,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 4,0.6891,2,3,2,0,0,-0.18051595372702883,True
ES-002016,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 3,0.759,3,2,2,0,0,-0.19671595370690914,True
ES-001984,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 2,0.7305,5,4,2,0,0,-0.19979140590270988,True
ES-001952,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 1,0.7284,4,2,6,0,0,-0.2222912334011466,True
ES-001888,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 5,0.8483,3,2,4,0,0,-0.19330697832376686,True
ES-001856,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 4,0.8321,4,1,5,0,0,-0.19022543294852445,True
ES-001824,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 3,0.7722,11,5,3,0,0,-0.10150823472123116,True
ES-007488,2026-08-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 6,0.7139,4,2,8,0,0,-0.20571512701243005,True
ES-000608,2026-08-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 1,0.7803,4,1,11,0,0,-0.13512309210737716,True
ES-004064,2026-08-01,Education Access Project,Education,Borno,Ngala,Ngala Site 1,0.6575,4,3,0,0,0,-0.14044003465650368,True
ES-000672,2026-08-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 3,0.7716,7,2,1,0,0,-0.16610019654170505,True
ES-004512,2026-08-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 3,0.532,5,4,8,0,0,-0.12654085403496418,True
ES-004480,2026-08-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 2,0.661,11,3,6,0,0,-0.13784640308440155,True
ES-004448,2026-08-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 1,0.5685,7,5,5,0,0,-0.14860465386627048,True
ES-004416,2026-08-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 6,0.7698,3,4,6,0,0,-0.2098933240845075,True
ES-004384,2026-08-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 5,0.6668,3,2,8,0,0,-0.19353553198501777,True
ES-003840,2026-08-01,Education Access Project,Education,Borno,Mafa,Mafa Site 6,0.7709,5,3,3,0,0,-0.2180180752671001,True
ES-004352,2026-08-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 4,0.6357,7,1,11,0,0,-0.1100645808155607,True
ES-003104,2026-08-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 1,0.698,1,4,9,0,0,-0.13897352663858697,True
ES-003168,2026-08-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.7657,7,6,3,0,0,-0.15798830483252735,True
ES-003008,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 4,0.6463,6,5,8,0,0,-0.1823432632183547,True
ES-002976,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 3,0.7229,5,6,7,0,0,-0.1816467688101347,True
ES-002944,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 2,0.6811,3,3,7,0,0,-0.21084285173329453,True
ES-004544,2026-08-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 4,0.6394,6,1,5,0,0,-0.18758611854801466,True
ES-002912,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 1,0.6824,5,2,2,0,0,-0.19585815939231138,True
ES-002848,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 5,0.6427,4,2,7,0,0,-0.19715213302744272,True
ES-002816,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 4,0.6971,5,2,12,0,0,-0.13934358663908514,True
ES-002784,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 3,0.6532,4,2,0,0,0,-0.1323651912515058,True
ES-002752,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 2,0.6429,3,0,6,0,0,-0.14756673312631685,True
ES-002720,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.7521,3,2,7,0,0,-0.20918542853252103,True
ES-002496,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.6425,8,6,5,0,0,-0.15051794947475217,True
ES-002464,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 5,0.6955,5,3,5,0,0,-0.2267295850346463,True
ES-002432,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 4,0.6914,6,2,4,0,0,-0.21726738625611203,True
ES-002400,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.8311,5,0,1,0,0,-0.10156661640531339,True
ES-002368,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 2,0.832,5,1,5,0,0,-0.19141006802289412,True
ES-002336,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 1,0.5308,8,6,3,0,0,-0.07698856485112715,True
ES-004224,2026-08-01,Education Access Project,Education,Borno,Ngala,Ngala Site 6,0.5072,7,6,12,0,0,-0.013768228942340976,True
ES-002880,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 6,0.5137,4,5,35,1,1,0.06648743359447828,True
ES-004192,2026-08-01,Education Access Project,Education,Borno,Ngala,Ngala Site 5,0.6661,5,2,6,0,0,-0.21750103642399599,True
ES-004576,2026-08-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 5,0.6753,3,5,6,0,0,-0.19663305956525307,True
ES-003296,2026-08-01,Education Access Project,Education,Borno,Jere,Jere Site 1,0.674,5,2,7,0,0,-0.21248500446443558,True
ES-006048,2026-08-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 3,0.7302,3,1,4,0,0,-0.19716732451344438,True
ES-007200,2026-08-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 3,0.5747,4,1,5,0,0,-0.15365558356956244,True
ES-007264,2026-08-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 5,0.6436,6,1,4,0,0,-0.18858800353134486,True
ES-006336,2026-08-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 6,0.7715,4,5,6,0,0,-0.20409377177887889,True
ES-007168,2026-08-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 2,0.6996,4,3,9,0,0,-0.20001866326066392,True
ES-007232,2026-08-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 4,0.7511,4,2,0,0,0,-0.14692365283097636,True
ES-007136,2026-08-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 1,0.693,5,4,3,0,0,-0.21409621760245184,True
ES-006304,2026-08-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 5,0.6607,5,6,4,0,0,-0.18416664545363393,True
ES-001920,2026-08-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 6,0.7449,9,2,4,0,0,-0.18056936064296353,True
ES-006240,2026-08-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 3,0.6784,6,4,5,0,0,-0.2171333710832561,True
ES-003808,2026-08-01,Education Access Project,Education,Borno,Mafa,Mafa Site 5,0.6829,4,2,7,0,0,-0.21301864016516192,True
ES-003776,2026-08-01,Education Access Project,Education,Borno,Mafa,Mafa Site 4,0.6876,4,4,5,0,0,-0.21913082987576032,True
ES-004608,2026-08-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 6,0.7353,6,1,4,0,0,-0.20348703645558464,True
ES-003744,2026-08-01,Education Access Project,Education,Borno,Mafa,Mafa Site 3,0.6493,4,3,5,0,0,-0.21278879147690294,True
ES-003680,2026-08-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.7086,5,1,5,0,0,-0.20823436103129933,True
ES-003648,2026-08-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.7147,9,3,7,0,0,-0.18439344586487322,True
ES-003616,2026-08-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.5945,9,1,12,0,0,-0.04931052841007966,True
ES-003584,2026-08-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.6663,6,2,7,0,0,-0.20802052391839748,True
ES-003552,2026-08-01,Education Access Project,Education,Borno,Konduga,Konduga Site 3,0.6188,4,5,7,0,0,-0.17889855777007163,True
ES-003520,2026-08-01,Education Access Project,Education,Borno,Konduga,Konduga Site 2,0.5979,3,5,6,0,0,-0.16191888169042967,True
ES-003488,2026-08-01,Education Access Project,Education,Borno,Konduga,Konduga Site 1,0.986,6,2,2,0,0,-0.07036910560996856,True
ES-003456,2026-08-01,Education Access Project,Education,Borno,Jere,Jere Site 6,0.6495,5,3,4,0,0,-0.21700208171611884,True
ES-003424,2026-08-01,Education Access Project,Education,Borno,Jere,Jere Site 5,0.7063,2,1,4,0,0,-0.18178522993044588,True
ES-003392,2026-08-01,Education Access Project,Education,Borno,Jere,Jere Site 4,0.7572,6,2,5,0,0,-0.22010143264471566,True
ES-003360,2026-08-01,Education Access Project,Education,Borno,Jere,Jere Site 3,0.7321,2,3,6,0,0,-0.2039800738548776,True
ES-003328,2026-08-01,Education Access Project,Education,Borno,Jere,Jere Site 2,0.7014,8,1,5,0,0,-0.1831466133495191,True
ES-003712,2026-08-01,Education Access Project,Education,Borno,Mafa,Mafa Site 2,0.6192,4,5,12,0,0,-0.10131318938218614,True
ES-004160,2026-08-01,Education Access Project,Education,Borno,Ngala,Ngala Site 4,0.6544,4,5,9,0,0,-0.17103816871116023,True
ES-004128,2026-08-01,Education Access Project,Education,Borno,Ngala,Ngala Site 3,0.6312,7,2,8,0,0,-0.17392744760289824,True
ES-004096,2026-08-01,Education Access Project,Education,Borno,Ngala,Ngala Site 2,0.5553,6,3,9,0,0,-0.1369195103132208,True
ES-000800,2026-08-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 1,0.8063,2,2,6,0,0,-0.19415068661491824,True
